2021-07-05 16:37:25 INFO  [springAppName_IS_UNDEFINED] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$13514c0f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_IMOOD-SERVER-SYSTEM/www.imoocnews.com:IMOOD-Server-System:8201 - registration status: 204
2021-07-05 18:31:56 INFO  [IMOOD-Server-System] main springfox.documentation.spring.web.scanners.ApiListingReferenceScanner Scanning for api listing references
2021-07-05 18:31:57 INFO  [IMOOD-Server-System] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8201"]
2021-07-05 18:31:57 INFO  [IMOOD-Server-System] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8201 (http) with context path ''
2021-07-05 18:31:57 INFO  [IMOOD-Server-System] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8201
2021-07-05 18:31:57 INFO  [IMOOD-Server-System] main com.dexlace.system.IMoodServerSystemApplication Started IMoodServerSystemApplication in 18.698 seconds (JVM running for 21.154)
2021-07-05 18:31:57 INFO  [IMOOD-Server-System] RMI TCP Connection(4)-192.168.205.1 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-05 18:31:57 INFO  [IMOOD-Server-System] RMI TCP Connection(4)-192.168.205.1 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2021-07-05 18:31:57 INFO  [IMOOD-Server-System] RMI TCP Connection(4)-192.168.205.1 org.springframework.web.servlet.DispatcherServlet Completed initialization in 19 ms
2021-07-05 18:32:01 INFO  [IMOOD-Server-System] registrationTask1 de.codecentric.boot.admin.client.registration.ApplicationRegistrator Application registered itself as 648f8f11d488
